,Date,Away Team,Away Score,Home Team,Home Score,Away Division,Home Division,Game Type,Game_ID,Away ELO Prior,Away EA,Away ELO Posterior,Away Delta,Home ELO Prior,Home EA,Home ELO Posterior,Home Delta
1044,01/21/26,Ice-O-Topes,1,Roughnecks - Game Theory,4,Division 5A,Division 5A,REG,01/21/26_Ice-O-Topes_@_Roughnecks - Game Theory,2746,5.9,2739,-7,3225,94.1,3232,7
1045,01/21/26,Puget Sound Pigeons,3,Eagles,1,Division 3A,Division 3A,REG,01/21/26_Puget Sound Pigeons_@_Eagles,3856,63.9,3899,43,3757,36.1,3713,-44
1046,01/21/26,Buck Wild,3,Night Owls,3,Division 4B,Division 4B,REG,01/21/26_Buck Wild_@_Night Owls,3463,46.6,3468,5,3487,53.4,3483,-4
1047,01/21/26,Hooligans,8,Edible Arrangements,1,Division 4C,Division 4C,REG,01/21/26_Hooligans_@_Edible Arrangements,3418,69.2,3475,57,3278,30.8,3222,-56
1048,01/21/26,The Brigade,3,Chiefs,7,Division 2,Division 2,REG,01/21/26_The Brigade_@_Chiefs,4236,59.1,4157,-79,4172,40.9,4252,80
1049,01/21/26,Lumberjacks,1,Highlanders,0,Division 5D,Division 5D,REG,01/21/26_Lumberjacks_@_Highlanders,2965,92.1,2971,6,2538,7.9,2532,-6
1050,01/22/26,Pull Tab Bandits,7,Mavericks,3,Division 2,Division 2,REG,01/22/26_Pull Tab Bandits_@_Mavericks,3864,15.1,3985,121,4163,84.9,4042,-121
1051,01/22/26,Pheasants,3,Northwest Crabs,5,Division 2,Division 2,REG,01/22/26_Pheasants_@_Northwest Crabs,3875,3.3,3872,-3,4463,96.7,4466,3
1052,01/22/26,MMHC,5,Shockers,2,Division 3B,Division 3B,REG,01/22/26_MMHC_@_Shockers,3762,86.0,3782,20,3446,14.0,3426,-20
1053,01/22/26,Falcons,2,ALTP,4,Division 1A,Division 1A,REG,01/22/26_Falcons_@_ALTP,4423,50.8,4369,-54,4418,49.2,4472,54
1054,01/22/26,Maple Bars,0,Goal Diggers,6,Division 4A,Division 4A,REG,01/22/26_Maple Bars_@_Goal Diggers,3638,38.0,3581,-57,3723,62.0,3779,56
1055,01/22/26,ESB,10,Mustangs,2,Division 1A,Division 1A,REG,01/22/26_ESB_@_Mustangs,4213,63.5,4283,70,4117,36.5,4048,-69
1056,01/22/26,Breakers,2,Bombers,1,Division 3B,Division 3B,REG,01/22/26_Breakers_@_Bombers,3486,30.5,3539,53,3629,69.5,3575,-54
1057,01/22/26,Seattle Supernova,2,NW Stars,2,Division 1A,Division 1A,REG,01/22/26_Seattle Supernova_@_NW Stars,4209,16.4,4235,26,4492,83.6,4466,-26
1058,01/22/26,Wolves,10,Top Cheddar,0,Division 4C,Division 5A,REG,01/22/26_Wolves_@_Top Cheddar,3290,92.0,3307,17,2866,8.0,2849,-17
1059,01/22/26,The Herd,4,Sabercats,3,Division 3A,Division 3B,REG,01/22/26_The Herd_@_Sabercats,3850,69.9,3874,24,3703,30.1,3679,-24
1060,01/22/26,Red Dog,1,Koronis Motors,0,Division 2,Division 2,REG,01/22/26_Red Dog_@_Koronis Motors,4067,41.5,4113,46,4127,58.5,4081,-46
1061,01/24/26,Yacht Flippers,0,Frozen Assets,7,Division 9A,Division 9A,REG,01/24/26_Yacht Flippers_@_Frozen Assets,1381,28.0,1338,-43,1545,72.0,1589,44
1062,01/24/26,Fighting Clams,1,Blackbirds,7,Division 9A,Division 9A,REG,01/24/26_Fighting Clams_@_Blackbirds,1346,12.9,1327,-19,1677,87.1,1696,19
1063,01/25/26,Banana Blades,2,Ice Breakers,3,Division 10A,Division 10A,REG,01/25/26_Banana Blades_@_Ice Breakers,984,48.0,950,-34,997,52.0,1031,34
1064,01/25/26,Trash Pandas 7 Landis,0,Seattle Freeze,6,Division 7A,Division 7A,REG,01/25/26_Trash Pandas 7 Landis_@_Seattle Freeze,2354,28.4,2312,-42,2514,71.6,2556,42
1065,01/25/26,Doom Clouds,3,Winter 26 New Div 10 Purple,0,Division 10A,Division 10A,REG,01/25/26_Doom Clouds_@_Winter 26 New Div 10 Purple,865,54.1,929,64,836,45.9,772,-64
1066,01/25/26,Bandits,0,Hampton West Hockey Club,7,Division 7B,Division 7B,REG,01/25/26_Bandits_@_Hampton West Hockey Club,2057,45.3,1985,-72,2089,54.7,2161,72
1067,01/25/26,Rainiers,5,Hungry Hatchlings,2,Division 8B,Division 8B,REG,01/25/26_Rainiers_@_Hungry Hatchlings,1914,81.5,1941,27,1657,18.5,1630,-27
1068,01/25/26,Jokres,4,Mighty Boosh,2,Division 6B,Division 6B,REG,01/25/26_Jokres_@_Mighty Boosh,2840,93.3,2848,8,2381,6.7,2373,-8
1069,01/25/26,Khaos,3,Gremlins Hockey,1,Division 9A,Division 9A,REG,01/25/26_Khaos_@_Gremlins Hockey,1487,33.6,1565,78,1605,66.4,1528,-77
1070,01/25/26,Chucklepucks,12,Seals Lower,1,Division 7A,Division 7A,REG,01/25/26_Chucklepucks_@_Seals Lower,2054,36.2,2191,137,2152,63.8,2016,-136
1071,01/25/26,Mighty Moose,3,Purple Reign,3,Division 9B,Division 9B,REG,01/25/26_Mighty Moose_@_Purple Reign,1414,71.6,1399,-15,1253,28.4,1268,15
1072,01/25/26,Seattle Slapshots,1,Seal Team Sticks,3,Division 8B,Division 8B,REG,01/25/26_Seattle Slapshots_@_Seal Team Sticks,1654,33.2,1619,-35,1775,66.8,1810,35
1073,01/25/26,Purple Puck Eaters,5,Orange Crush,5,Division 9B,Division 9B,REG,01/25/26_Purple Puck Eaters_@_Orange Crush,1031,8.1,1063,32,1452,91.9,1420,-32
1074,01/25/26,Pond Pigeons,3,Quacken,7,Division 7C,Division 7C,REG,01/25/26_Pond Pigeons_@_Quacken,1672,23.0,1643,-29,1882,77.0,1912,30
1075,01/25/26,Not Sure 7A,2,Cascadians HC,0,Division 7A,Division 7A,REG,01/25/26_Not Sure 7A_@_Cascadians HC,2316,62.2,2362,46,2229,37.8,2184,-45
1076,01/25/26,Beer Dragons,0,Spicy Kittens,6,Division 9B,Division 9B,REG,01/25/26_Beer Dragons_@_Spicy Kittens,1014,22.8,981,-33,1225,77.2,1259,34
1077,01/25/26,Los Tigres,2,LKI,4,Division 7C,Division 7C,REG,01/25/26_Los Tigres_@_LKI,2055,65.0,1985,-70,1948,35.0,2018,70
1078,01/25/26,Scrooge McPuck,2,Spittin'' Llamas,1,Division 8A,Division 8A,REG,01/25/26_Scrooge McPuck_@_Spittin'' Llamas,1791,71.0,1814,23,1635,29.0,1612,-23
1079,01/25/26,Red Zeppelin,3,Golden Mules,3,Division 10A,Division 10A,REG,01/25/26_Red Zeppelin_@_Golden Mules,1199,97.3,1164,-35,576,2.7,611,35
1080,01/25/26,Greenhorns,3,Coyotes,7,Division 6C,Division 6C,REG,01/25/26_Greenhorns_@_Coyotes,2494,52.2,2425,-69,2479,47.8,2548,69
1081,01/25/26,BLU Bombers,2,Seattle Dogs,3,Division 7C,Division 7C,REG,01/25/26_BLU Bombers_@_Seattle Dogs,1955,80.4,1896,-59,1709,19.6,1768,59
1082,01/25/26,Fluffy Bunnies,1,Iced Awesome,6,Division 7B,Division 7B,REG,01/25/26_Fluffy Bunnies_@_Iced Awesome,1952,45.3,1888,-64,1985,54.7,2048,63
1083,01/25/26,Orcas,3,Glow Sticks,3,Division 8A,Division 8A,REG,01/25/26_Orcas_@_Glow Sticks,1970,54.3,1969,-1,1940,45.7,1941,1
1084,01/25/26,Birrds,5,Roughnecks Mobile Infantry,5,Division 7B,Division 7B,REG,01/25/26_Birrds_@_Roughnecks Mobile Infantry,2171,78.5,2151,-20,1946,21.5,1966,20
1085,01/25/26,Rainier Reindeers HC-9,4,Tropical Punchers,1,Division 9B,Division 9B,REG,01/25/26_Rainier Reindeers HC-9_@_Tropical Punchers,1358,90.5,1372,14,966,9.5,953,-13
1086,01/25/26,Blackouts,1,Sockeyes Div 8,4,Division 8A,Division 8A,REG,01/25/26_Blackouts_@_Sockeyes Div 8,1530,37.6,1484,-46,1618,62.4,1664,46
1087,01/25/26,Mudflaps,2,Trash Pandas Garbage Legacy,3,Division 6D,Division 6D,REG,01/25/26_Mudflaps_@_Trash Pandas Garbage Legacy,2204,42.2,2174,-30,2259,57.8,2288,29
1088,01/25/26,SEA Cucumbers,2,Toe Dragons,0,Division 8B,Division 8B,REG,01/25/26_SEA Cucumbers_@_Toe Dragons,1578,43.0,1645,67,1627,57.0,1559,-68
1089,01/26/26,Alpuckas,4,Monarchs 5D,0,Division 5D,Division 5D,REG,01/26/26_Alpuckas_@_Monarchs 5D,2797,38.8,2887,90,2876,61.2,2786,-90
1090,01/26/26,Lumberjacks,2,Seals 5D,6,Division 5D,Division 5D,REG,01/26/26_Lumberjacks_@_Seals 5D,2971,42.3,2916,-55,3025,57.7,3081,56
1091,01/26/26,Ice-O-Topes,2,Dumpster Fire,6,Division 5A,Division 5A,REG,01/26/26_Ice-O-Topes_@_Dumpster Fire,2739,15.2,2719,-20,3037,84.8,3056,19
1092,01/26/26,MMHC,2,Sabercats,4,Division 3B,Division 3B,REG,01/26/26_MMHC_@_Sabercats,3782,64.4,3712,-70,3679,35.6,3749,70
1093,01/26/26,Real Bacon,1,Hackers,1,Division 6C,Division 6C,REG,01/26/26_Real Bacon_@_Hackers,2352,21.3,2374,22,2579,78.7,2556,-23
1094,01/26/26,Flying Monkeys,2,Midnight Twist,2,Division 6A,Division 6A,REG,01/26/26_Flying Monkeys_@_Midnight Twist,2623,23.9,2644,21,2824,76.1,2803,-21
1095,01/26/26,Not Sure 5A,6,Top Cheddar,1,Division 5A,Division 5A,REG,01/26/26_Not Sure 5A_@_Top Cheddar,2948,63.9,3006,58,2849,36.1,2790,-59
1096,01/26/26,Icemen,1,Dumb Pucks,6,Division 6B,Division 6B,REG,01/26/26_Icemen_@_Dumb Pucks,2510,41.3,2452,-58,2571,58.7,2629,58
1097,01/26/26,Squids,4,PussyCats,4,Division 6A,Division 6A,REG,01/26/26_Squids_@_PussyCats,2820,79.0,2799,-21,2589,21.0,2610,21
1098,01/26/26,Trash Pandas 5B,2,Piranhas,1,Division 5B,Division 5C,REG,01/26/26_Trash Pandas 5B_@_Piranhas,2820,45.5,2863,43,2851,54.5,2808,-43
1099,01/26/26,Fossils,3,Brewzers OGB,4,Division 6A,Division 6A,REG,01/26/26_Fossils_@_Brewzers OGB,2658,42.4,2628,-30,2711,57.6,2741,30
1100,01/26/26,Barrel Aged Brewzers,3,Raiders,5,Division 6D,Division 6D,REG,01/26/26_Barrel Aged Brewzers_@_Raiders,2372,61.3,2306,-66,2292,38.7,2358,66
1101,01/26/26,LLUA,6,Hooligans,3,Division 4C,Division 4C,REG,01/26/26_LLUA_@_Hooligans,3457,47.4,3529,72,3475,52.6,3402,-73
1102,01/26/26,Blades,4,Wranglers,6,Division 6D,Division 6D,REG,01/26/26_Blades_@_Wranglers,2648,65.2,2577,-71,2539,34.8,2609,70
1103,01/26/26,Monarchs 6C,4,Honey Badgers,4,Division 6C,Division 6C,REG,01/26/26_Monarchs 6C_@_Honey Badgers,2447,31.8,2462,15,2579,68.2,2564,-15
1104,01/26/26,Renegades,5,Reapers,9,Division 5B,Division 5B,REG,01/26/26_Renegades_@_Reapers,2835,50.0,2769,-66,2835,50.0,2902,67
1105,01/26/26,Dirty Couch Hockey Club,2,Rainier Reindeer HC-6B,4,Division 6B,Division 6B,REG,01/26/26_Dirty Couch Hockey Club_@_Rainier Reindeer HC-6B,2646,48.1,2595,-51,2659,51.9,2710,51
1106,01/27/26,Eagles,9,Bar Down Transportation,3,Division 3A,Division 3A,REG,01/27/26_Eagles_@_Bar Down Transportation,3713,13.4,3853,140,4038,86.6,3898,-140
1107,01/27/26,Bullets,3,Yetis,7,Division 5C,Division 5C,REG,01/27/26_Bullets_@_Yetis,2816,11.3,2802,-14,3174,88.7,3188,14
1108,01/27/26,Gamblers,2,Stingers,4,Division 5C,Division 5C,REG,01/27/26_Gamblers_@_Stingers,2871,26.7,2843,-28,3046,73.3,3074,28
1109,01/27/26,Seagulls,3,WKUP-5,3,Division 5B,Division 5B,REG,01/27/26_Seagulls_@_WKUP-5,2808,5.0,2842,34,3318,95.0,3284,-34
1110,01/28/26,Puget Sound Pigeons,4,The Herd,4,Division 3A,Division 3A,REG,01/28/26_Puget Sound Pigeons_@_The Herd,3899,53.6,3899,0,3874,46.4,3875,1
1111,01/28/26,Breakers,1,Sasquatch,5,Division 3B,Division 3B,REG,01/28/26_Breakers_@_Sasquatch,3539,24.5,3508,-31,3735,75.5,3767,32
1112,01/28/26,Roughnecks - Game Theory,1,Skeletons,6,Division 5A,Division 4C,REG,01/28/26_Roughnecks - Game Theory_@_Skeletons,3232,45.8,3168,-64,3262,54.2,3326,64
1113,01/28/26,Koronis Motors,4,Pheasants,12,Division 2,Division 2,REG,01/28/26_Koronis Motors_@_Pheasants,4081,76.9,3947,-134,3872,23.1,4005,133
1114,01/28/26,Bombers,5,Shockers,3,Division 3B,Division 3B,REG,01/28/26_Bombers_@_Shockers,3575,70.2,3611,36,3426,29.8,3390,-36
1115,01/28/26,Northwest Crabs,5,Mavericks,5,Division 2,Division 2,REG,01/28/26_Northwest Crabs_@_Mavericks,4466,92.0,4435,-31,4042,8.0,4073,31
1116,01/28/26,Buck Wild,3,Mighty Mallards,6,Division 4B,Division 4B,REG,01/28/26_Buck Wild_@_Mighty Mallards,3468,70.6,3378,-90,3316,29.4,3406,90
1117,01/28/26,Moose Knuckle,5,BSOD,3,Division 4C,Division 4C,REG,01/28/26_Moose Knuckle_@_BSOD,3234,68.8,3272,38,3096,31.2,3059,-37
1118,01/28/26,Chinooks,5,Skateful Dead,7,Division 4A,Division 4A,REG,01/28/26_Chinooks_@_Skateful Dead,3569,78.9,3482,-87,3340,21.1,3426,86
1119,01/29/26,NW Stars,5,Mustangs,5,Division 1A,Division 1A,REG,01/29/26_NW Stars_@_Mustangs,4466,91.7,4435,-31,4048,8.3,4078,30
1120,01/29/26,Seattle Supernova,6,Falcons,2,Division 1A,Division 1A,REG,01/29/26_Seattle Supernova_@_Falcons,4235,31.6,4335,100,4369,68.4,4270,-99
1121,01/29/26,Rhinos,7,Puckbuddies,5,Division 3A,Division 3B,REG,01/29/26_Rhinos_@_Puckbuddies,3874,53.4,3929,55,3850,46.6,3794,-56
1122,01/29/26,Red Dog,2,The Mighty Geoducks,4,Division 2,Division 2,REG,01/29/26_Red Dog_@_The Mighty Geoducks,4113,42.2,4069,-44,4168,57.8,4212,44
1123,01/29/26,Highlanders,1,Black Katz,2,Division 5D,Division 5D,REG,01/29/26_Highlanders_@_Black Katz,2532,31.7,2510,-22,2665,68.3,2687,22
1124,01/29/26,ESB,3,ALTP,4,Division 1A,Division 1A,REG,01/29/26_ESB_@_ALTP,4283,25.2,4266,-17,4472,74.8,4489,17
1125,01/29/26,Chiefs,5,Pull Tab Bandits,6,Division 2,Division 2,REG,01/29/26_Chiefs_@_Pull Tab Bandits,4252,82.3,4191,-61,3985,17.7,4046,61
1126,01/29/26,Steelhead,3,Schilling Cider,7,Division 4A,Division 4B,REG,01/29/26_Steelhead_@_Schilling Cider,3396,80.7,3285,-111,3147,19.3,3258,111
1127,01/29/26,Dead Rabbits,3,Edible Arrangements,5,Division 4C,Division 4C,REG,01/29/26_Dead Rabbits_@_Edible Arrangements,3252,54.3,3194,-58,3222,45.7,3280,58
1128,01/31/26,Hungry Hatchlings,5,Toe Dragons,5,Division 8B,Division 8B,REG,01/31/26_Hungry Hatchlings_@_Toe Dragons,1630,60.0,1625,-5,1559,40.0,1565,6
1129,01/31/26,Seattle Slapshots,5,SEA Cucumbers,0,Division 8B,Division 8B,REG,01/31/26_Seattle Slapshots_@_SEA Cucumbers,1619,46.3,1704,85,1645,53.7,1560,-85
1130,02/01/26,Gremlins Hockey,0,Frozen Assets,4,Division 9A,Division 9A,REG,02/01/26_Gremlins Hockey_@_Frozen Assets,1528,41.3,1473,-55,1589,58.7,1643,54
1131,02/01/26,Fluffy Bunnies,4,Bandits,2,Division 7B,Division 7B,REG,02/01/26_Fluffy Bunnies_@_Bandits,1888,36.4,1963,75,1985,63.6,1910,-75
1132,02/01/26,Orange Crush,5,Mighty Moose,5,Division 9B,Division 9B,REG,02/01/26_Orange Crush_@_Mighty Moose,1420,53.0,1420,0,1399,47.0,1399,0
1133,02/01/26,Chucklepucks,8,Cascadians HC,1,Division 7A,Division 7A,REG,02/01/26_Chucklepucks_@_Cascadians HC,2191,51.0,2279,88,2184,49.0,2097,-87
1134,02/01/26,Blackbirds,5,Yacht Flippers,4,Division 9A,Division 9A,REG,02/01/26_Blackbirds_@_Yacht Flippers,1696,88.7,1705,9,1338,11.3,1328,-10
1135,02/01/26,Roughnecks Mobile Infantry,2,Iced Awesome,5,Division 7B,Division 7B,REG,02/01/26_Roughnecks Mobile Infantry_@_Iced Awesome,1966,38.3,1919,-47,2048,61.7,2095,47
1136,02/01/26,Seattle Freeze,3,Seals Lower,0,Division 7A,Division 7A,REG,02/01/26_Seattle Freeze_@_Seals Lower,2556,95.7,2562,6,2016,4.3,2009,-7
1137,02/01/26,Birrds,2,Hampton West Hockey Club,8,Division 7B,Division 7B,REG,02/01/26_Birrds_@_Hampton West Hockey Club,2151,48.5,2078,-73,2161,51.5,2234,73
1138,02/01/26,LKI,4,Quacken,8,Division 7C,Division 7C,REG,02/01/26_LKI_@_Quacken,2018,64.8,1930,-88,1912,35.2,1999,87
1139,02/01/26,Banana Blades,6,Winter 26 New Div 10 Purple,2,Division 10A,Division 10A,REG,02/01/26_Banana Blades_@_Winter 26 New Div 10 Purple,950,73.5,990,40,772,26.5,732,-40
1140,02/01/26,Trash Pandas 7 Landis,2,Not Sure 7A,2,Division 7A,Division 7A,REG,02/01/26_Trash Pandas 7 Landis_@_Not Sure 7A,2312,42.9,2319,7,2362,57.1,2354,-8
1141,02/01/26,Glow Sticks,7,Spittin'' Llamas,2,Division 8A,Division 8A,REG,02/01/26_Glow Sticks_@_Spittin'' Llamas,1941,87.0,1963,22,1612,13.0,1590,-22
1142,02/01/26,Khaos,5,Fighting Clams,8,Division 9A,Division 9A,REG,02/01/26_Khaos_@_Fighting Clams,1565,79.7,1462,-103,1327,20.3,1429,102
1143,02/01/26,Purple Puck Eaters,3,Tropical Punchers,3,Division 9B,Division 9B,REG,02/01/26_Purple Puck Eaters_@_Tropical Punchers,1063,65.4,1054,-9,953,34.6,962,9
1144,02/01/26,Blackouts,4,Scrooge McPuck,1,Division 8A,Division 8A,REG,02/01/26_Blackouts_@_Scrooge McPuck,1484,13.0,1600,116,1814,87.0,1698,-116
1145,02/01/26,Red Zeppelin,6,Doom Clouds,0,Division 10A,Division 10A,REG,02/01/26_Red Zeppelin_@_Doom Clouds,1164,79.5,1199,35,929,20.5,893,-36
1146,02/01/26,Mudflaps,5,Barrel Aged Brewzers,7,Division 6D,Division 6D,REG,02/01/26_Mudflaps_@_Barrel Aged Brewzers,2174,31.9,2141,-33,2306,68.1,2340,34
1147,02/01/26,Icemen,5,Rainier Reindeer HC-6B,6,Division 6B,Division 6B,REG,02/01/26_Icemen_@_Rainier Reindeer HC-6B,2452,18.5,2439,-13,2710,81.5,2722,12
1148,02/01/26,Purple Reign,1,Spicy Kittens,6,Division 9B,Division 9B,REG,02/01/26_Purple Reign_@_Spicy Kittens,1268,51.3,1195,-73,1259,48.7,1331,72
1149,02/01/26,Orcas,5,Sockeyes Div 8,3,Division 8A,Division 8A,REG,02/01/26_Orcas_@_Sockeyes Div 8,1969,85.3,1987,18,1664,14.7,1645,-19
1150,02/01/26,Dumb Pucks,4,Mighty Boosh,4,Division 6B,Division 6B,REG,02/01/26_Dumb Pucks_@_Mighty Boosh,2629,81.4,2606,-23,2373,18.6,2395,22
1151,02/01/26,Golden Mules,3,Ice Breakers,0,Division 10A,Division 10A,REG,02/01/26_Golden Mules_@_Ice Breakers,611,8.2,733,122,1031,91.8,910,-121
1152,02/01/26,Los Tigres,3,Seattle Dogs,7,Division 7C,Division 7C,REG,02/01/26_Los Tigres_@_Seattle Dogs,1985,77.7,1878,-107,1768,22.3,1874,106
1153,02/01/26,BLU Bombers,4,Pond Pigeons,4,Division 7C,Division 7C,REG,02/01/26_BLU Bombers_@_Pond Pigeons,1896,81.1,1873,-23,1643,18.9,1665,22
1154,02/01/26,Beer Dragons,0,Rainier Reindeers HC-9,7,Division 9B,Division 9B,REG,02/01/26_Beer Dragons_@_Rainier Reindeers HC-9,981,9.5,966,-15,1372,90.5,1386,14
1155,02/01/26,Rainiers,1,Seal Team Sticks,2,Division 8B,Division 8B,REG,02/01/26_Rainiers_@_Seal Team Sticks,1941,68.0,1892,-49,1810,32.0,1859,49
1156,02/02/26,Wranglers,3,Trash Pandas Garbage Legacy,2,Division 6D,Division 6D,REG,02/02/26_Wranglers_@_Trash Pandas Garbage Legacy,2609,86.4,2620,11,2288,13.6,2277,-11
1157,02/02/26,Black Katz,4,Seals 5D,4,Division 5D,Division 5D,REG,02/02/26_Black Katz_@_Seals 5D,2687,9.4,2718,31,3081,90.6,3049,-32
1158,02/02/26,Coyotes,5,Real Bacon,1,Division 6C,Division 6C,REG,02/02/26_Coyotes_@_Real Bacon,2548,73.1,2589,41,2374,26.9,2334,-40
1159,02/02/26,Flying Monkeys,3,Brewzers OGB,10,Division 6A,Division 6A,REG,02/02/26_Flying Monkeys_@_Brewzers OGB,2644,36.4,2587,-57,2741,63.6,2798,57
1160,02/02/26,Reapers,3,WKUP-5,5,Division 5B,Division 5B,REG,02/02/26_Reapers_@_WKUP-5,2902,10.0,2891,-11,3284,90.0,3294,10
1161,02/02/26,LLUA,4,Skeletons,1,Division 4C,Division 4C,REG,02/02/26_LLUA_@_Skeletons,3529,76.3,3563,34,3326,23.7,3292,-34
1162,02/02/26,Blades,5,Raiders,4,Division 6D,Division 6D,REG,02/02/26_Blades_@_Raiders,2577,77.9,2595,18,2358,22.1,2340,-18
1163,02/02/26,Squids,5,Fossils,5,Division 6A,Division 6A,REG,02/02/26_Squids_@_Fossils,2799,72.8,2784,-15,2628,27.2,2644,16
1164,02/02/26,Monarchs 6C,2,Greenhorns,3,Division 6C,Division 6C,REG,02/02/26_Monarchs 6C_@_Greenhorns,2462,55.3,2423,-39,2425,44.7,2464,39
1165,02/02/26,Renegades,2,Trash Pandas 5B,4,Division 5B,Division 5B,REG,02/02/26_Renegades_@_Trash Pandas 5B,2769,36.8,2730,-39,2863,63.2,2901,38
1166,02/02/26,Bullets,4,Piranhas,1,Division 5C,Division 5C,REG,02/02/26_Bullets_@_Piranhas,2802,49.1,2872,70,2808,50.9,2737,-71
1167,02/02/26,Dirty Couch Hockey Club,4,Jokres,7,Division 6B,Division 6B,REG,02/02/26_Dirty Couch Hockey Club_@_Jokres,2595,18.9,2572,-23,2848,81.1,2871,23
1168,02/02/26,Hooligans,5,Wolves,2,Division 4C,Division 4C,REG,02/02/26_Hooligans_@_Wolves,3402,63.3,3454,52,3307,36.7,3256,-51
1169,02/02/26,PussyCats,2,Midnight Twist,1,Division 6A,Division 6A,REG,02/02/26_PussyCats_@_Midnight Twist,2610,24.8,2668,58,2803,75.2,2745,-58
1170,02/02/26,Moose Knuckle,2,Not Sure 5A,2,Division 4C,Division 5A,REG,02/02/26_Moose Knuckle_@_Not Sure 5A,3272,82.2,3249,-23,3006,17.8,3029,23
1171,02/02/26,Honey Badgers,1,Hackers,3,Division 6C,Division 6C,REG,02/02/26_Honey Badgers_@_Hackers,2564,51.1,2509,-55,2556,48.9,2610,54
1172,02/02/26,Alpuckas,2,Lumberjacks,1,Division 5D,Division 5D,REG,02/02/26_Alpuckas_@_Lumberjacks,2887,45.8,2929,42,2916,54.2,2873,-43
1173,02/03/26,Yetis,3,Stingers,3,Division 5C,Division 5C,REG,02/03/26_Yetis_@_Stingers,3188,65.9,3178,-10,3074,34.1,3084,10
1174,02/03/26,Breakers,3,Puckbuddies,5,Division 3B,Division 3B,REG,02/03/26_Breakers_@_Puckbuddies,3508,16.1,3491,-17,3794,83.9,3811,17
1175,02/03/26,DevilFish,3,Dead Rabbits,4,Division 4C,Division 4C,REG,02/03/26_DevilFish_@_Dead Rabbits,3328,68.4,3279,-49,3194,31.6,3244,50
1176,02/03/26,Coconut Corgis,4,Steelhead,2,Division 4A,Division 4A,REG,02/03/26_Coconut Corgis_@_Steelhead,3528,80.2,3553,25,3285,19.8,3261,-24
1177,02/03/26,Gamblers,4,Seagulls,5,Division 5C,Division 5B,REG,02/03/26_Gamblers_@_Seagulls,2843,50.2,2808,-35,2842,49.8,2877,35
1178,02/03/26,Pheasants,8,The Mighty Geoducks,6,Division 2,Division 2,REG,02/03/26_Pheasants_@_The Mighty Geoducks,4005,23.3,4094,89,4212,76.7,4124,-88
1179,02/04/26,Mavericks,1,Koronis Motors,2,Division 2,Division 2,REG,02/04/26_Mavericks_@_Koronis Motors,4073,67.3,4024,-49,3947,32.7,3996,49
1180,02/04/26,Chinooks,3,Maple Bars,5,Division 4A,Division 4A,REG,02/04/26_Chinooks_@_Maple Bars,3482,36.1,3444,-38,3581,63.9,3619,38
1181,02/04/26,Greasy Weasels,6,Mighty Mallards,3,Division 4B,Division 4B,REG,02/04/26_Greasy Weasels_@_Mighty Mallards,3157,19.3,3265,108,3406,80.7,3297,-109
1182,02/04/26,Edible Arrangements,4,BSOD,3,Division 4C,Division 4C,REG,02/04/26_Edible Arrangements_@_BSOD,3280,78.2,3298,18,3059,21.8,3041,-18
1183,02/04/26,Kraken Up,2,Buck Wild,4,Division 4B,Division 4B,REG,02/04/26_Kraken Up_@_Buck Wild,3496,66.2,3424,-72,3378,33.8,3450,72
1184,02/04/26,Ice-O-Topes,3,Roughnecks - Game Theory,2,Division 5A,Division 5A,REG,02/04/26_Ice-O-Topes_@_Roughnecks - Game Theory,2719,7.0,2790,71,3168,93.0,3098,-70
1185,02/04/26,Puget Sound Pigeons,1,MMHC,2,Division 3A,Division 3B,REG,02/04/26_Puget Sound Pigeons_@_MMHC,3899,74.5,3844,-55,3712,25.5,3767,55
1186,02/04/26,Schilling Cider,6,Night Owls,6,Division 4B,Division 4B,REG,02/04/26_Schilling Cider_@_Night Owls,3258,21.6,3281,23,3483,78.4,3460,-23
1187,02/04/26,Goal Diggers,8,Skateful Dead,8,Division 4A,Division 4A,REG,02/04/26_Goal Diggers_@_Skateful Dead,3779,88.4,3751,-28,3426,11.6,3454,28
1188,02/04/26,Eagles,4,Rhinos,8,Division 3A,Division 3A,REG,02/04/26_Eagles_@_Rhinos,3853,39.3,3802,-51,3929,60.7,3981,52
1189,02/04/26,Dumpster Fire,6,Top Cheddar,3,Division 5A,Division 5A,REG,02/04/26_Dumpster Fire_@_Top Cheddar,3056,82.2,3082,26,2790,17.8,2765,-25
1190,02/05/26,Highlanders,4,Monarchs 5D,3,Division 5D,Division 5D,REG,02/05/26_Highlanders_@_Monarchs 5D,2510,16.9,2573,63,2786,83.1,2723,-63
1191,02/05/26,Northwest Crabs,9,Chiefs,3,Division 2,Division 2,REG,02/05/26_Northwest Crabs_@_Chiefs,4435,80.3,4470,35,4191,19.7,4157,-34
1192,02/05/26,ALTP,2,Seattle Supernova,4,Division 1A,Division 1A,REG,02/05/26_ALTP_@_Seattle Supernova,4489,70.9,4412,-77,4335,29.1,4412,77
1193,02/05/26,Pull Tab Bandits,5,The Brigade,2,Division 2,Division 2,REG,02/05/26_Pull Tab Bandits_@_The Brigade,4046,34.5,4135,89,4157,65.5,4068,-89
1194,02/05/26,NW Stars,3,ESB,5,Division 1A,Division 1A,REG,02/05/26_NW Stars_@_ESB,4435,72.6,4356,-79,4266,27.4,4345,79
